Column1;Unnamed: 0;food;Caloric Value;Fat;Saturated Fats;Monounsaturated Fats;Polyunsaturated Fats;Carbohydrates;Sugars;Protein;Dietary Fiber;Cholesterol;Sodium;Water;Vitamin A;Vitamin B1;Vitamin B11;Vitamin B12;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Calcium;Copper;Iron;Magnesium;Manganese;Phosphorus;Potassium;Selenium;Zinc;Nutrition Density
169;169;ginger ground;6;43;88;21;95;13;67;2;3;0;38;2;0;37;2;0;91;2;83;50;94;0;0;43;21;78;4;39;6;3;238;84;87;4327
170;170;savory ground;4;29;85;0;0;1;0;74;6;0;55;1;0;0;30;0;0;0;53;0;0;7;0;0;0;298;43;5;53;44;2;147;57;1895
171;171;black pepper;6;6;34;40;65;15;80;2;6;0;36;3;0;0;47;40;0;29;67;90;73;0;0;84;45;102;1;2;39;3;36;306;9;2505
172;172;spearmint fresh;3;89;49;68;22;5;0;2;4;0;92;49;0;0;79;61;0;98;7;86;33;8;0;0;0;113;8;7;36;64;34;261;0;1261
173;173;poultry seasoning;14;3;1;94;79;29;1;4;5;0;63;4;0;46;49;0;42;1;0;93;5;0;88;26;438;8;16;99;3;75;301;37;1;500
174;174;nutmeg ground;12;8;6;56;88;11;6;1;5;0;95;1;0;65;8;0;55;88;0;72;1;0;0;0;4;52;18;4;8;47;77;86;36;6656
175;175;curry powder;20;9;1;3;2;37;2;8;21;0;4;6;0;0;76;23;0;42;2;0;50;7;0;14;94;301;34;19;16;3;22;972;52;7681
176;176;peppermint;1;4;16;34;51;2;0;38;1;0;7;13;0;0;25;39;0;11;86;48;61;5;0;0;0;39;78;66;13;88;12;91;0;423
177;177;salt;0;0;0;0;0;0;0;0;0;0;7;22;0;0;0;0;0;0;0;0;0;0;0;0;43;99;6;2;52;0;14;39;98;4329
178;178;coriander leaves dried;2;98;99;90;81;3;45;1;95;0;18;9;0;0;19;89;0;20;46;0;14;34;0;80;94;75;17;3;42;87;29;268;40;633
179;179;sage ground;2;46;70;69;13;4;52;58;3;0;83;51;0;18;25;0;100;55;0;44;2;0;80;99;116;60;2;3;32;6;75;39;20;12796
180;180;garlic powder;10;29;3;45;16;23;68;5;3;0;82;2;0;0;11;56;0;31;59;8;93;91;0;39;8;24;3;2;24;35;128;37;77;3269
181;181;dill weed fresh;4;63;64;22;52;6;0;3;2;0;17;76;0;0;97;63;0;12;1;26;3;76;0;0;0;185;90;6;49;1;59;657;0;1201
182;182;cardamom;6;1;65;38;71;14;0;2;6;0;13;2;0;72;0;0;56;29;0;5;4;0;0;0;77;39;3;46;6;36;224;0;1;107
183;183;saffron;2;92;47;100;50;5;0;71;2;0;63;86;0;0;97;82;0;66;61;0;23;6;0;0;0;8;37;35;18;2;18;121;82;682
184;184;allspice ground;5;2;34;84;63;14;0;1;4;0;1;2;0;26;79;0;80;88;0;30;7;0;0;0;126;11;1;26;36;21;198;20;15;155
185;185;parsley fresh;1;78;16;37;10;2;1;1;1;0;56;33;0;0;47;70;0;92;20;2;81;51;0;29;13;52;85;2;19;46;22;211;94;509
186;186;oregano dried;265;43;16;7;14;689;41;9;425;0;9;99;0;0;2;2;0;5;46;9;1;23;0;183;6;159700;6;368;270;5;148;126000;10;1269
187;187;marjoram dried;5;1;56;76;93;1;77;2;7;0;4;1;0;0;57;73;0;36;97;0;55;9;0;29;47;338;29;14;59;53;52;259;78;2032
188;188;chives raw;1;88;83;90;2;1;20;30;44;0;99;27;0;0;7;54;0;52;80;72;97;17;0;79;80;28;59;4;13;63;17;89;48;417
189;189;fireweed leaves;24;6;0;0;0;44;0;11;24;0;35;163;0;44;7;0;79;11;3;1;5;0;0;0;987;16;6;359;15;248;1136;68;6;1083
190;190;rosemary fresh;1;100;16;0;72;1;0;5;12;0;39;5;0;0;66;28;0;42;28;32;43;2;0;0;0;22;92;99;6;54;5;47;0;369
191;191;garlic;4;26;33;78;89;9;43;2;64;0;18;16;0;0;58;24;0;68;90;5;61;9;0;56;3;51;69;46;7;10;43;112;14;1253
192;192;cinnamon ground;6;44;74;80;44;21;66;1;14;0;22;3;0;87;50;0;6;83;18;4;71;0;52;27;261;99;2;16;5;17;112;18;88;300
193;193;chervil dried;5;2;66;33;31;9;0;4;2;0;76;1;0;55;37;0;90;1;0;96;1;0;0;0;256;44;6;25;43;86;901;31;2;28777
194;194;cayenne pepper;1;94;43;82;23;2;89;39;52;0;59;11;0;34;19;0;46;41;0;66;2;0;19;4;4;49;3;5;49;9;6;62;71;988
195;195;turmeric ground;8;2;93;14;19;14;62;2;5;0;64;2;0;85;100;0;97;1;0;40;6;0;33;75;4;83;9;42;2;59;556;20;9;78
196;196;mustard;3;2;21;1;86;3;48;2;2;0;15;42;96;26;6;97;0;11;40;13;15;30;0;86;12;32;86;96;24;75;54;76;64;1046
197;197;chili powder;8;4;61;29;2;13;2;4;9;0;14;3;0;0;66;62;0;97;3;13;31;8;0;1;47;89;32;5;4;36;81;527;18;3182
198;198;thyme dried;276;74;27;5;12;639;17;91;37;0;16;78;0;0;5;3;0;4;49;0;6;50;0;75;17;189000;9;1236;220;79;201;814;68;1206
199;199;spearmint dried;1;18;90;18;57;3;0;94;1;0;12;29;0;0;7;87;0;9;40;44;92;0;0;0;0;74;21;4;3;8;14;96;0;649
200;200;basil dried;2;27;20;38;76;3;54;2;3;0;89;76;0;0;99;43;0;12;70;11;47;33;0;34;78;157;82;6;5;51;19;184;54;10
201;201;dandelion greens cooked;35;6;0;0;0;67;17;21;3;0;3;943;0;1;63;0;2;5;58;2;189;0;6;4;147;1;19;252;2;441;2436;4;3;1802
202;202;basil fresh;2;89;69;19;30;2;64;2;1;0;58;64;0;0;60;64;0;75;94;20;74;13;0;14;47;124;75;2;45;69;39;207;85;752
203;203;dock;29;9;0;0;0;43;0;27;39;0;25;1237;0;0;0;91;0;1;7;29;2;638;0;0;0;585;2;32;137;5;838;5187;67;122
204;204;garden cress cooked;31;8;1;3;3;51;42;26;9;0;3;1249;0;29;35;0;2;11;2;2;311;0;7;5;824;2;11;351;5;648;4766;39;2;1240
205;205;onion powder;8;24;68;36;77;19;2;2;4;0;48;1;0;79;45;0;61;39;12;98;6;0;68;21;92;92;52;27;8;77;236;11;76;12389
206;206;dandelion greens raw;25;4;12;41;2;51;4;15;19;0;43;471;0;1;59;0;1;4;95;1;193;0;19;4;1029;7;17;198;2;363;2184;86;2;1328
207;207;yokan;36;22;64;72;3;85;0;5;0;0;50;5;0;0;69;30;0;96;48;66;25;0;0;0;0;38;48;2;25;89;56;63;25;9059
208;208;fava beans cooked;187;7;1;1;3;334;31;129;92;0;81;1216;0;0;2;2;0;2;12;3;1;5;0;46;67;612;4;26;731;7;2125;4556;58;56778
209;209;french beans raw;631;37;4;3;22;118;0;346;464;0;69;198;0;1;7;0;4;38;15;7;85;0;0;0;3422;8;63;3459;22;5594;242140;49;35;5597
210;210;chickpeas canned;352;7;5;12;24;57;0;178;0;0;6;1688;0;6;1;0;0;4;0;0;3;0;0;0;1139;6;27;658;21;2151;3188;0;16;1987
211;211;yellow beans cooked;255;19;5;2;8;447;0;162;184;0;86;1115;0;0;3;1;0;2;13;4;2;32;0;0;0;1097;3;44;131;8;3239;5753;68;817
212;212;mung beans cooked;212;8;2;1;3;387;4;142;154;0;83;1468;0;0;3;3;0;1;12;8;1;2;0;3;5;545;3;28;97;6;200;5373;99;69586
213;213;white beans canned;299;8;2;73;3;555;8;19;126;0;79;1837;0;3;2;0;26;3;5;2;0;0;21;52;1913;6;78;1336;13;2384;118950;22;29;2870
214;214;pink beans cooked;252;8;2;45;4;472;6;153;9;0;75;1034;0;0;4;3;0;1;1;5;3;0;0;17;83;879;5;39;1099;9;2789;8585;30;73103
215;215;pink beans raw;720;24;6;2;1;1348;45;44;267;0;57;211;0;16;1;0;4;4;21;11;0;0;4;7;273;17;142;3822;29;8715;307440;77;54;4951
216;216;navy beans raw;701;31;4;5;29;1264;81;464;508;0;59;252;0;16;8;0;3;46;15;9;0;0;80;18;3058;17;114;364;29;8466;246480;28;76;5439
217;217;snap beans cooked;44;4;5;20;2;99;19;24;4;0;86;1115;0;0;53;76;0;1;8;21;61;121;0;6;53;55;15;8;225;4;363;1825;20;16848
218;218;black eyed cowpeas raw;131;5;1;3;2;273;44;43;73;0;48;1119;0;2;2;0;2;21;2;86;36;0;0;0;1827;2;16;74;8;769;625;99;15;2273
219;219;edamame cooked;189;81;1;2;33;138;34;185;81;0;34;1128;53;0;3;5;0;2;14;6;2;95;0;11;41;977;5;35;992;16;262;6758;0;49248
220;220;black eyed cowpeas cooked;160;6;2;100;3;335;53;52;83;0;36;1245;0;0;2;2;0;2;23;3;1;36;0;4;0;2112;2;18;858;9;842;6897;33;479
221;221;hyacinth beans cooked;227;11;2;76;5;402;0;158;0;0;0;3;1341;0;5;23;0;1;8;6;14;0;0;0;0;776;7;89;1591;9;2328;6538;21;191981
222;222;cowpeas canned;185;13;3;1;6;327;0;114;79;0;7;1911;0;2;1;0;2;8;5;1;65;0;0;0;48;3;23;672;7;168;4128;61;17;1101
223;223;pinto beans cooked;245;11;2;2;3;448;6;154;154;0;85;1076;0;0;3;3;0;1;5;4;4;14;0;16;97;787;4;36;855;8;2514;7456;64;77502
224;224;winged beans cooked;253;10;14;37;27;257;0;183;0;0;4;1156;0;5;4;0;2;14;3;70;0;0;0;0;2442;13;74;929;21;2632;4816;19;25;3056
225;225;pinto beans raw;670;24;5;4;8;1207;41;413;299;0;36;219;0;14;1;0;4;23;15;9;122;0;4;62;2181;17;98;3397;22;7932;268850;36;44;4344
226;226;black turtle beans raw;624;17;4;1;7;1164;39;391;285;0;41;202;0;17;8;0;4;36;17;5;0;0;4;32;2944;18;16;2944;18;8096;276000;5;4;4961
227;227;fava beans raw;512;23;4;5;9;874;86;392;375;0;100;165;0;8;6;0;5;42;15;5;21;0;57;73;1545;12;101;288;24;6315;159300;16;47;3331
228;228;lima beans canned;190;4;95;87;2;359;0;119;116;0;8;1858;0;1;1;0;28;6;6;2;0;0;0;0;506;4;44;94;9;1783;5302;25;16;1148
229;229;hyacinth beans raw;722;35;6;2;15;1276;0;502;538;0;73;197;0;24;8;0;3;34;26;3;0;0;0;0;273;28;107;5943;33;7812;259350;62;195;5188
230;230;white beans raw;673;17;4;1;7;1217;43;472;307;0;51;229;0;9;8;0;3;1;15;6;0;0;4;30;4848;2;211;3838;36;608;362590;97;74;7072
231;231;snap beans canned;66;4;1;27;2;154;0;35;66;0;90;4156;0;1;36;0;2;9;5;1;149;0;6;0;1054;3;4;571;15;834;4039;57;9;1502
232;232;navy beans canned;296;11;3;73;5;536;7;197;134;0;12;1846;0;4;2;0;1;13;5;3;18;0;2;22;1231;5;48;1231;1;3511;7546;3;2;2175
233;233;mung beans raw;718;24;7;3;8;1296;137;494;337;0;85;187;0;13;13;0;5;47;4;8;99;0;11;9;2732;19;14;3912;21;7597;257920;1;55;5122
234;234;adzuki beans raw;648;1;4;34;2;1239;0;391;25;0;60;265;0;9;12;0;4;52;29;7;0;0;0;0;130;22;98;2502;34;7506;247040;55;99;3288
235;235;black turtle beans cooked;241;6;2;2;3;45;6;151;154;0;60;1216;0;0;4;2;0;1;1;5;1;0;0;16;4;1018;5;53;907;6;2812;8011;58;76721
236;236;pink lentils raw;662;42;7;1;22;1136;0;479;207;0;92;226;0;1;4;0;2;29;7;8;33;0;0;0;787;25;145;1382;27;5645;110980;30;75;2829
237;237;yellow beans raw;676;51;13;4;22;119;0;431;492;0;46;218;0;14;8;0;6;48;14;9;0;0;0;0;3254;13;137;4351;25;9565;204230;74;55;5555
238;238;white beans cooked;249;6;2;44;3;449;6;174;113;0;45;1129;0;0;2;1;0;50;3;4;2;0;0;17;29;1611;5;66;1128;11;2023;100420;45;74959
239;239;lentils raw;678;2;3;4;1;1154;39;495;586;0;39;20;0;17;9;0;4;5;41;1;84;0;9;83;1075;1;145;2342;26;8659;183360;48;92;3559
240;240;cranberry beans cooked;241;8;2;88;4;433;0;165;177;0;4;1144;0;0;4;4;0;1;9;4;1;0;0;0;0;885;4;37;885;7;239;685;90;788
241;241;chickpeas raw;728;121;13;27;54;1213;214;386;348;0;5;231;0;1;11;0;4;31;32;11;8;0;16;4;210;17;125;230;44;732;175000;95;69;4373
242;242;lentils cooked;230;8;1;1;3;399;36;179;156;0;16;1379;0;0;3;4;0;1;21;13;4;3;0;2;77;376;5;66;713;1;3564;7306;10;75118
243;243;baked beans canned;239;9;2;2;3;537;202;121;104;0;9;1829;0;2;36;0;78;11;5;2;0;0;4;19;864;4;3;686;3;188;569;82;58;1665
244;244;cranberry beans canned;216;7;2;83;3;393;0;144;164;0;9;2017;0;1;2;0;1;13;4;1;21;0;0;0;884;4;4;832;5;2236;676;79;22;1653
245;245;black beans cooked;227;9;2;20;4;408;0;152;15;0;8;1131;0;4;3;0;1;9;4;1;0;0;15;81;464;4;36;1204;8;2408;6106;4;19;1219
246;246;lima beans cooked;216;7;2;22;3;393;55;147;132;0;12;1312;0;0;3;2;0;1;8;8;3;0;0;3;52;32;4;45;808;1;2087;955;27;686
247;247;mungo beans raw;706;34;2;2;22;1221;0;522;379;0;4;224;0;6;4;0;5;3;19;6;0;0;0;0;2857;2;157;5527;32;7845;203480;15;69;5170
248;248;pigeon peas raw;703;31;7;65;17;1287;0;445;308;0;40;217;0;13;9;0;4;61;26;6;0;0;0;0;2665;22;107;3752;37;7524;285360;22;57;4843
249;249;fava beans canned;182;6;92;1;2;318;0;14;95;0;12;2056;0;16;50;0;1;25;3;1;46;0;0;0;666;3;26;819;7;2022;6195;29;16;1297
250;250;yellow snap beans raw;31;1;97;94;13;71;0;18;34;0;85;903;0;5;2;0;1;8;74;50;163;0;0;0;37;77;1;25;2;38;209;67;2;667
251;251;snap beans raw;31;2;51;16;1;7;33;18;27;0;25;903;0;20;61;0;1;7;2;1;122;0;4;66;37;93;1;25;2;38;211;3;2;619
252;252;yellow snap beans canned;36;2;76;64;1;84;0;19;36;0;6;2272;0;97;71;0;1;5;3;87;82;0;0;0;576;2;22;312;8;456;2352;56;5;821
253;253;pigeon peas cooked;203;6;1;50;3;391;0;114;113;0;36;1152;0;2;2;0;20;13;5;81;0;0;0;0;722;5;19;773;8;1999;6451;10;15;1365
254;254;catjang cowpeas raw;573;35;9;3;15;996;0;398;179;0;70;185;0;11;11;0;3;47;25;6;25;0;0;0;142;18;166;5561;26;7315;229630;2;102;3219
255;255;navy beans cooked;255;11;2;3;9;474;7;15;191;0;4;1161;0;4;3;0;1;12;5;3;0;0;80;2;1256;4;43;965;1;2621;708;12;19;2125
256;256;mothbeans raw;672;32;7;3;15;1206;0;45;0;0;1;19;0;11;13;0;2;55;3;7;78;0;0;0;294;13;213;7468;36;9584;233440;95;38;4919
257;257;cowpeas cooked;81;4;37;39;2;145;23;54;46;0;37;49;0;0;1;1;0;15;3;3;25;3;0;2;33;168;2;18;371;3;1092;1946;12;25166
258;258;mothbeans cooked;207;1;2;62;5;371;0;138;0;0;86;1225;0;2;3;0;88;12;7;2;18;0;0;0;53;3;56;1841;9;2655;5381;34;1;646
259;259;french beans cooked;228;13;1;46;8;425;0;125;166;0;3;1178;0;0;2;1;0;1;1;4;2;21;0;0;0;1115;2;19;991;7;1805;6549;41;733
260;260;lima beans raw;602;12;3;1;6;1128;151;382;338;0;78;181;0;9;7;0;4;27;24;9;0;0;13;58;1442;13;134;3987;3;6853;306870;87;5;3436
261;261;winged beans raw;744;297;42;109;79;759;0;54;471;0;90;152;0;19;84;0;8;56;14;3;0;0;0;0;8008;52;245;3258;68;8208;177810;58;82;10320
262;262;adzuki beans cooked;294;2;67;21;24;57;0;173;168;0;79;1525;0;0;3;3;0;1;16;1;2;0;0;0;0;644;7;46;1196;13;3864;122360;22;922
263;263;black beans raw;662;28;7;2;12;121;41;419;301;0;65;214;0;17;9;0;4;38;17;6;0;0;4;26;2386;16;97;3317;21;6829;287700;57;71;4441
264;264;catjang cowpeas cooked;200;12;3;1;5;347;0;139;62;0;21;1192;0;0;3;2;0;55;12;7;2;7;0;0;0;445;5;52;1642;8;2428;6413;45;567
265;265;baby lima beans cooked;189;5;1;60;3;35;25;12;108;0;64;1302;0;0;1;3;0;97;14;3;2;104;0;12;60;504;4;35;1008;15;2016;7398;79;58952
266;266;cowpeas raw;41;3;82;74;1;89;47;31;31;0;26;808;0;1;87;0;1;11;9;2;31;0;5;25;611;38;9;545;3;611;2021;66;3;1084
267;267;shellie beans canned;74;5;34;70;3;152;15;43;83;0;8;2222;0;0;60;8;0;1;5;3;1;76;0;48;51;711;2;24;368;9;735;2671;94;28668
268;268;yardlong beans raw;579;22;6;2;9;1034;0;406;184;0;57;141;0;15;11;0;4;36;26;6;27;0;0;0;2305;15;144;5645;27;9335;193220;54;58;4122
269;269;pinto beans canned;197;13;3;3;5;364;24;11;11;0;6;1877;0;1;30;0;63;6;3;2;17;0;14;90;1128;4;35;792;8;2208;6624;0;13;1777
270;270;chickpeas cooked;269;42;4;1;19;45;79;145;125;0;80;987;0;2;3;0;1;9;5;2;21;0;6;24;804;6;47;787;17;2755;4772;31;25;1634
271;271;cranberry beans raw;653;24;6;2;1;1171;0;449;482;0;14;242;0;15;12;0;4;28;15;6;0;0;0;0;2477;15;98;3042;18;7254;259740;41;71;4701
272;272;mungo beans cooked;189;1;65;1;6;33;36;136;115;0;83;1305;0;3;2;0;1;27;8;1;18;0;3;92;954;3;32;1134;7;2808;4158;42;15;1595
273;273;tamarinds;5;13;23;38;36;13;8;57;1;0;7;6;0;0;84;62;0;12;40;78;58;90;0;53;30;15;32;5;18;0;23;126;9;1708
274;274;yellow snap beans cooked;44;4;37;65;2;99;45;24;41;0;96;1115;0;0;94;63;0;1;8;83;62;121;0;6;25;575;1;16;313;4;488;3738;37;17003
275;275;yardlong beans cooked;202;8;2;27;3;361;0;142;65;0;59;1176;0;0;4;2;0;1;9;7;2;7;0;0;0;718;4;45;1676;8;3095;5387;12;582
276;276;bacon beef steak;146;125;45;62;12;2;2;82;0;289;4;61;0;2;77;54;90;14;3;1;0;0;0;91;4;39;5;48;64;402;109;20;9;254
277;277;lamb foreshank raw;912;607;264;249;48;0;0;858;0;3266;3;304;0;5;14;13;9;248;31;7;0;0;11;0;499;5;76;998;72;7711;9707;95;237;2040
278;278;bacon;106;102;0;0;0;2;2;33;0;0;1;117;0;0;0;69;0;0;0;0;0;0;1;0;1;80;1;31;77;468;1316;0;3;148
279;279;lamb rib cooked;915;76;326;319;55;0;0;539;0;2474;2;1221;0;2;84;82;5;172;16;3;0;0;3;0;561;3;41;51;1;4233;6911;65;89;1901
280;280;lamb shank raw;912;612;263;251;49;0;0;843;0;3039;3;3047;0;6;33;2;1;282;31;7;0;0;1;0;363;5;78;1089;56;8074;118390;68;159;1896
281;281;scrapple;60;39;13;17;5;4;63;23;52;139;1;177;2;91;32;11;49;6;0;30;7;75;39;57;2;24;5;37;0;215;447;17;3;1363
282;282;chicken nuggets;61;41;7;15;13;3;39;32;2;86;1;93;15;11;41;64;49;54;12;2;95;1;10;2;58;22;91;2;48;23;544;502;9;10792
283;283;ground lamb cooked;886;615;254;26;44;0;0;775;0;3036;3;1724;0;3;62;64;8;21;21;4;0;79;4;3;689;4;56;751;71;6291;106110;24;146;2135
284;284;lamb meat cooked;678;45;186;191;32;0;0;638;0;240;2;1396;0;3;13;68;7;164;17;4;0;0;0;0;40;3;48;60;70;4825;795;26;119;1536
285;285;meat extender;275;26;4;6;15;337;0;335;154;0;41;66;0;6;2;65;8;194;13;12;0;0;0;0;1795;3;106;1901;2;5623;167380;38;19;2753
286;286;lamb leg raw;1043;774;337;318;61;0;0;812;0;313;3;2918;0;6;55;42;1;284;31;7;0;0;1;0;408;5;75;1043;90;7711;112950;25;151;2069
287;287;lamb loin cooked;202;148;63;62;11;0;0;161;0;64;89;33;0;34;3;14;2;45;4;13;0;24;87;62;128;68;12;154;90;1254;2093;39;22;449
288;288;chicken patty;172;117;22;5;29;77;0;89;2;258;3;305;0;67;63;72;42;29;7;1;0;0;8;82;114;56;6;144;2;1248;1566;14;6;405
289;289;lamb shank roasted;605;335;137;142;24;0;0;71;0;2421;2;1632;0;3;85;51;7;176;19;4;0;0;4;0;269;3;53;673;89;5326;8769;57;125;1367
290;290;barbecue loaf;40;2;7;1;2;15;0;36;0;85;3;149;0;42;38;39;86;5;4;70;0;99;0;0;127;29;3;39;89;304;757;9;6;201
291;291;lamb sirloin cooked;765;542;229;228;39;0;0;645;0;2541;2;1418;0;3;86;86;7;173;18;4;0;0;3;0;288;3;52;576;28;4795;7886;89;108;1527
292;292;poultry salad;26;18;4;4;8;1;0;15;0;39;79;86;84;66;93;37;81;2;11;9;1;63;3;0;13;72;97;13;49;43;238;24;1;5781
293;293;ground lamb raw;80;66;29;27;5;0;0;47;0;207;50;168;0;21;12;10;55;17;2;22;0;28;44;60;45;99;4;59;17;444;628;70;1;162
294;294;lamb loin raw;88;75;33;31;6;0;0;46;0;209;3;16;0;88;3;65;61;18;2;74;0;0;42;0;42;49;5;59;27;43;606;23;7;168
295;295;lamb sirloin raw;1234;1003;441;412;78;0;0;768;0;3266;3;2735;0;5;27;72;1;288;32;6;0;0;1;0;454;5;73;998;24;7212;104780;56;14;2298
296;296;sausage patty mcdonalds;115;112;36;47;14;4;1;43;0;209;2;117;0;8;0;25;10;13;2;77;0;0;0;0;65;17;3;45;38;396;758;0;4;227
297;297;lamb foreshank cooked;360;199;83;84;14;0;0;42;0;1569;1;841;0;87;26;8;3;81;9;1;0;2;3;91;296;2;32;326;24;2457;3804;87;114;947
298;298;ham salad;97;7;23;32;12;48;0;39;0;167;5;282;0;2;84;39;6;9;1;47;0;12;8;0;36;65;3;45;83;54;675;59;5;196
299;299;lamb rib raw;1687;156;688;641;122;0;0;659;0;3447;3;2304;0;5;44;9;9;276;28;5;0;0;8;0;68;4;63;816;15;6214;8618;19;123;2962
300;300;lamb shoulder raw;1198;973;421;399;78;0;0;752;0;3266;3;2785;0;5;35;70;1;257;31;6;0;15;1;41;726;4;68;953;23;7167;104330;20;179;2519
301;301;lamb meat raw;1102;846;366;347;67;0;0;796;0;3175;3;2865;0;5;16;21;1;275;31;6;0;0;0;0;544;5;73;998;10;753;108410;78;16;2259
302;302;lamb shoulder cooked;750;535;225;219;44;0;0;625;0;2529;2;985;0;2;41;24;5;138;13;2;0;0;3;0;545;3;52;523;40;4055;5406;94;139;1757
303;303;mutton cooked;66;31;15;13;2;27;0;95;0;308;70;153;0;36;0;66;27;18;3;1;0;0;2;0;28;68;13;88;0;77;1157;94;17;16744
304;304;lamb leg cooked;684;437;183;184;31;0;0;677;0;2465;2;1523;0;3;58;65;7;175;18;4;0;99;4;25;292;3;52;636;71;5062;8295;64;117;1458
305;305;beef stick;110;99;42;41;9;11;0;43;0;266;3;38;0;71;0;2;63;9;16;24;14;0;0;0;136;97;7;42;7;36;514;0;5;310
306;306;veal sirloin cooked;517;269;106;106;18;0;0;641;0;2214;2;1117;0;1;32;48;7;135;21;7;0;0;8;0;349;3;25;554;72;4982;6581;58;89;1284
307;307;veal rib cooked;444;222;88;82;17;0;0;574;0;246;2;944;0;33;58;57;5;133;19;6;0;0;6;92;389;2;25;443;76;3717;5416;46;99;1210
308;308;veal meat cooked;483;238;89;92;17;0;0;629;0;2383;2;1193;0;1;64;57;7;167;26;6;0;0;8;69;46;2;24;543;84;4995;6793;61;99;1351
309;309;beef rib roasted;238;191;77;82;7;0;0;154;0;57;10;32;0;49;75;31;1;25;2;2;0;37;2;15;67;86;16;134;62;1159;1963;10;39;428
310;310;veal sirloin raw;689;354;152;138;23;0;0;865;0;3538;3;3259;0;4;16;4;14;383;62;22;0;0;11;93;499;5;35;1089;1;948;149230;4;116;1753
311;311;beef top loin filet grilled;323;19;65;86;6;8;0;37;0;1161;1;767;9;63;1;18;16;4;56;0;6;0;30;0;19;95;2;45;365;0;3186;5076;77;58507
312;312;beef under blade steak cooked;983;467;179;226;23;0;0;1408;0;4804;3;2609;19;2;3;30;68;11;179;35;15;0;22;4;44;629;5;144;988;85;9294;138290;2;191483
313;313;mock tender steak raw;244;83;36;43;7;0;0;422;0;1327;2;1459;69;2;85;11;4;71;17;8;0;55;4;99;218;2;48;495;87;4455;6851;32;158;77128
314;314;ground beef cooked;375;248;10;12;7;0;0;355;0;1223;1;775;16;0;7;98;60;3;68;11;6;0;0;7;52;57;1;34;278;44;2808;4559;81;62697
315;315;ground beef raw;1506;1361;512;597;32;0;0;651;0;3538;3;2467;0;2;71;4;6;153;19;13;0;0;22;4;1089;2;74;635;45;5988;9888;1;162;3175
316;316;beef diced asda;48;7;3;0;0;105;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112
317;317;veal rib raw;735;409;168;156;29;0;0;855;0;372;4;3227;0;3;82;85;1;303;51;19;0;0;1;0;59;5;39;998;1;8346;131540;45;147;1893
318;318;ground veal raw;41;19;8;7;1;0;0;55;0;232;29;206;0;93;5;45;95;21;4;1;0;0;86;0;42;48;2;68;26;574;891;76;9;118
319;319;t bone steak cooked;1049;741;303;333;33;0;0;893;0;3013;2;1978;46;0;2;42;46;8;199;11;24;0;95;0;0;69;2;118;653;1;7296;9002;41;1706
320;320;veal leg round raw;531;14;54;51;11;0;0;952;0;3538;3;3393;0;4;64;19;12;427;49;21;0;0;14;30;227;5;36;1179;1;9979;166470;5;104;1355
321;321;beef top sirloin steak raw;1222;773;312;331;29;0;0;1234;0;456;3;4018;0;4;16;1;6;364;36;34;0;0;22;66;1459;4;9;1277;74;113700;191520;1;216;3556
322;322;beef plate steak grilled;508;356;129;143;2;0;0;471;0;1775;1;895;17;21;2;17;54;14;89;23;8;0;11;2;47;139;4;89;418;4;3219;4872;88;85652
323;323;ground veal cooked;514;226;91;85;16;0;0;729;0;308;2;1996;0;2;30;32;8;24;35;12;0;0;4;6;508;3;3;718;1;6488;100760;11;116;1493
324;324;veal leg round cooked;574;172;69;64;13;0;0;984;0;3645;2;1509;0;2;67;72;1;287;28;1;0;0;13;96;218;4;36;789;1;6773;104180;89;108;1410
325;325;porterhouse steak raw;1170;911;364;406;34;0;0;816;0;3084;2;2731;0;5;95;20;8;159;14;17;0;0;0;0;272;3;88;862;11;762;133810;13;143;2087
326;326;veal shank raw;513;158;48;57;16;0;0;869;0;3402;4;3489;0;4;75;35;12;338;59;2;0;0;0;0;907;3;34;953;9;8664;142430;68;181;1968
327;327;veal breast cooked;753;475;185;227;32;0;0;763;0;3198;2;1583;0;2;89;81;8;226;29;7;0;0;0;0;255;2;22;566;27;5405;7698;57;103;1515
328;328;corned beef canned;53;31;13;13;1;0;0;57;0;181;2;121;0;76;57;18;49;5;1;32;0;16;20;41;25;12;4;29;92;233;286;54;7;117
329;329;rib eye steak grilled;680;477;212;23;22;0;0;624;0;1958;1;1395;47;2;36;2;8;129;0;13;0;32;0;65;301;2;6;577;0;4091;7003;85;159;146262
330;330;veal shoulder raw;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;331;t bone steak raw;1052;763;304;339;28;0;0;857;0;2812;2;2825;0;5;7;38;8;164;14;17;0;0;0;0;272;4;95;907;34;7847;139710;44;147;1987
332;332;sirloin steak;324;141;52;61;11;0;0;495;0;1444;6;999;6;0;1;0;51;6;94;15;11;0;0;9;0;166;2;43;448;82;3818;6291;83;655
333;333;mock tender steak cooked;137;49;15;23;3;0;0;219;0;553;28;557;0;90;25;63;2;31;0;3;0;0;1;0;68;1;26;196;0;1989;2491;73;67;362
