Column1;Unnamed: 0;food;Caloric Value;Fat;Saturated Fats;Monounsaturated Fats;Polyunsaturated Fats;Carbohydrates;Sugars;Protein;Dietary Fiber;Cholesterol;Sodium;Water;Vitamin A;Vitamin B1;Vitamin B11;Vitamin B12;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Calcium;Copper;Iron;Magnesium;Manganese;Phosphorus;Potassium;Selenium;Zinc;Nutrition Density
324;324;hamburger burger king;258;104;38;42;12;265;55;147;2;347;5;455;5;0;3;26;0;2;39;2;56;2;0;68;49;752;1;28;248;3;1247;2148;55;5428
325;325;big n tasty mcdonalds;524;317;86;97;69;385;88;247;32;766;7;1339;0;3;1;17;6;77;0;0;44;0;0;0;1508;2;44;418;4;2274;464;0;48;2577
326;326;roast beef sandwich;364;153;51;59;26;331;57;226;19;447;1;744;6;35;3;15;12;4;65;9;3;0;0;6;39;82;1;39;343;1;298;3338;55;73951
327;327;roast beef sandwich with cheese;473;18;9;37;35;454;0;322;0;774;16;766;82;4;65;63;5;59;7;3;0;0;0;0;183;2;51;405;3;4013;345;21;54;28372
328;328;hamburger;255;99;35;37;13;287;58;129;17;281;5;435;4;88;3;82;92;2;39;3;1;3;41;53;68;1125;27;28;213;2;1067;1911;17;53859
329;329;premium fish sandwich burger king;572;274;43;57;138;587;78;226;2;682;13;1066;0;4;0;0;4;46;4;54;4;0;0;14;814;2;33;55;6;2552;4532;80;11;1958
330;330;whopper burger king;790;484;183;16;12;528;13;354;32;1138;14;1735;0;7;2;0;6;81;6;2;6;0;3;8;2591;2;63;569;6;3571;534;32;51;4058
331;331;sandwich with tuna salad;584;28;53;134;73;554;0;297;0;486;13;139;4;5;1;76;3;113;19;2;36;0;0;0;742;4;26;794;5;2202;3354;19;19;193569
332;332;original chicken sandwich burger king;569;292;54;74;144;522;6;242;48;617;13;89;0;6;75;0;3;94;9;3;4;0;0;19;915;2;36;458;8;2547;390;37;12;2059
333;333;double whopper burger king;942;586;216;229;113;514;132;521;52;1720;11;2068;0;7;2;0;7;121;7;4;7;0;0;23;1309;4;105;673;7;4151;7181;82;112;3094
334;334;premium crispy chicken club sandwich mcdonalds;635;299;85;107;9;574;127;391;3;965;12;122;0;4;0;0;4;121;23;0;97;0;0;0;2337;0;34;0;0;0;0;0;0;3762
335;335;hamburger mcdonalds;251;96;33;36;13;288;57;123;12;257;5;423;4;0;2;30;8;2;43;0;0;6;0;0;0;1207;49;27;20;3;1017;1824;66;52357
336;336;pepperoni pizza dominos;308;126;54;38;24;36;42;127;24;283;7;49;0;4;0;14;2;39;0;24;9;0;11;34;1593;1;26;271;4;2158;2068;38;15;2265
337;337;sausage pizza;325;143;58;47;27;355;39;133;27;267;7;499;3;19;4;1;55;2;44;0;99;2;0;11;78;167;1;28;278;4;2239;2285;3;66337
338;338;pepperoni pizza;313;132;57;43;23;355;36;13;26;278;8;464;3;35;5;1;1;2;46;0;93;1;0;1;50;1698;1;28;266;4;2198;2165;22;64836
339;339;pepperoni pizza pizza hut;269;109;5;39;2;303;35;123;16;250;8;397;87;3;0;73;3;39;4;1;0;0;7;37;1488;38;21;221;4;2093;1987;21;16;206086
340;340;cheese pizza pizza hut;260;105;48;28;18;30;32;115;17;230;7;416;75;3;0;33;2;32;3;1;0;0;7;39;2006;3;19;211;3;239;1661;22;16;256272
341;341;cheese pizza;285;104;48;28;18;357;38;122;25;182;6;462;3;1;4;14;23;2;41;0;66;15;0;9;82;2012;1;27;257;4;2311;184;31;61304
342;342;cheese pizza dominos;278;97;44;23;2;359;43;117;24;184;6;485;68;3;0;37;2;36;5;51;1;0;11;28;1804;1;25;259;3;2203;1739;26;13;243663
343;343;meat vegetable pizza;332;148;6;52;26;345;51;15;3;367;8;685;32;3;45;45;4;42;6;1;1;0;12;65;1632;2;25;313;4;2489;2502;75;17;233148
344;344;sucker raw;146;37;7;11;13;0;0;266;0;652;0;1267;41;95;28;63;1;19;12;3;0;0;0;0;1113;3;21;477;1;3339;6042;56;12;143779
345;345;northern pike raw;348;27;5;6;8;0;0;763;0;1544;2;3125;59;2;77;78;2;91;3;5;15;25;8;89;2257;2;22;1228;1;8712;102560;82;27;321946
346;346;haddock cooked;135;8;2;1;3;0;0;30;0;990;4;1195;12;99;35;45;1;62;7;5;0;64;8;4;21;42;3;39;60;417;5265;55;6;52159
347;347;burbot cooked;104;9;2;2;3;0;0;223;0;693;1;661;71;4;59;87;2;18;2;3;0;0;0;0;576;2;1;369;8;2304;4662;2;9;81891
348;348;pollock cooked;356;38;5;4;19;0;0;753;0;2748;3;2175;45;2;92;93;7;12;12;1;0;0;0;0;2325;2;18;2597;26;8547;137710;1;18;313428
349;349;rainbow smelt raw;27;7;1;2;3;0;0;5;0;198;19;223;36;71;57;56;24;4;2;95;0;45;1;68;17;41;3;85;2;651;821;36;5;23004
350;350;whitefish cooked;265;116;18;39;42;0;0;377;0;1186;1;1002;82;3;0;27;2;59;13;5;0;0;0;0;508;1;7;647;1;5328;6252;80;2;100864
351;351;walleye pike raw;148;19;4;5;7;0;0;304;0;1367;11;1261;83;4;32;6;3;37;12;2;0;0;0;0;1749;3;21;477;13;3339;6185;11;1;209316
352;352;carp cooked;275;122;24;51;31;0;0;389;0;1428;1;1184;20;2;56;90;1;36;15;4;27;0;0;0;884;1;27;646;74;9027;7259;82;32;144989
353;353;wolffish cooked;293;73;11;26;26;0;0;534;0;1404;3;1767;3;5;63;80;2;62;16;11;0;0;0;0;19;48;3;904;75;6093;9163;1;24;803
354;354;snapper cooked;218;29;6;5;1;0;0;447;0;799;66;1196;71;9;94;50;65;6;15;8;27;0;0;0;68;27;4;629;34;3417;8874;70;7;118742
355;355;roe cooked;58;23;5;6;1;5;0;81;0;1356;55;166;66;1;55;56;3;6;3;85;46;0;0;0;79;78;2;74;33;1457;801;52;4;23609
356;356;anchovy raw;37;14;4;3;5;0;0;58;0;170;12;208;97;55;29;32;9;4;2;67;0;0;2;15;416;71;9;116;25;492;1084;45;5;49714
357;357;herring raw;291;166;38;69;39;0;0;33;0;1104;2;1326;27;2;84;16;4;59;12;6;13;5;2;33;1049;2;2;589;98;4342;6017;22;18;157898
358;358;cod raw;189;15;3;2;5;0;0;411;0;993;1;1876;45;2;16;61;2;48;4;6;23;83;15;21;37;23;9;739;13;4689;954;96;1;8288
359;359;tilapia raw;111;2;7;6;4;0;0;233;0;580;9;906;0;94;90;20;36;45;6;2;0;19;5;68;116;87;6;313;81;1972;3503;39;4;375
360;360;whiting cooked;84;12;3;3;4;0;0;169;0;605;18;538;64;40;75;45;50;12;2;1;0;27;3;75;446;10;3;194;17;2052;3125;77;4;63037
361;361;skipjack tuna cooked;407;4;13;7;12;0;0;869;0;1848;1;1918;59;1;60;41;4;578;15;3;31;0;0;0;114;3;49;1355;67;8778;160780;1;32;212936
362;362;salmon cooked;733;44;85;149;162;0;0;787;0;2243;2;2305;2;12;1;10;5;286;53;23;132;46;41;44;534;2;12;1068;95;8971;136700;1;15;1907
363;363;chum salmon cooked;474;149;33;61;35;0;0;795;0;2926;2;2108;1;3;45;17;7;263;27;14;0;0;0;0;431;2;22;862;90;111800;169400;1;18;1398
364;364;american shad cooked;363;254;0;0;0;0;0;313;0;1382;43;853;31;3;8;65;4;155;12;7;0;0;0;0;864;1;18;547;27;5026;7085;35;7;144967
365;365;shark cooked;65;39;9;17;1;18;0;53;0;167;68;17;58;34;50;66;13;8;2;63;0;0;0;0;142;31;3;122;57;549;439;64;1;25548
366;366;trout cooked;118;53;9;26;12;0;0;165;0;459;27;393;20;3;19;26;3;36;14;1;3;0;0;0;341;1;12;174;7;1947;2871;96;5;57496
367;367;swordfish raw;196;9;22;4;16;0;0;267;0;898;1;998;40;1;36;20;71;106;5;7;0;82;27;23;68;51;5;394;59;3468;5685;21;9;43072
368;368;rainbow trout cooked;119;52;12;17;13;0;0;169;0;497;41;488;90;24;1;35;11;77;47;14;3;21;92;2;3;213;93;3;213;43;1917;3195;59;22557
369;369;fish sandwich with cheese;374;196;38;54;8;354;49;151;0;496;6;613;0;3;0;7;3;31;3;44;2;0;0;0;1608;92;21;362;4;1836;2948;0;8;2350
370;370;jellyfish dried;21;8;2;1;3;0;0;32;0;29;56;394;24;82;33;0;50;1;0;54;0;0;50;59;12;80;13;12;0;116;17;14;2;6517
371;371;mullet raw;139;45;13;13;9;0;0;23;0;583;98;916;48;1;2;92;70;62;9;5;14;65;12;66;488;0;12;345;5;263;4248;53;6;78949
372;372;halibut cooked;353;51;11;18;11;0;0;717;0;1908;3;2421;43;7;2;10;43;1;252;13;2;0;89;24;0;286;95;6;89;71;9127;167900;2;78934
373;373;lingcod raw;213;27;5;9;8;0;0;442;0;1300;1;2026;79;67;40;93;3;48;19;8;0;0;0;0;35;24;8;65;35;5025;109250;25;11;82778
374;374;orange roughy cooked;30;3;46;1;76;0;0;64;0;226;79;19;49;25;35;43;9;5;25;22;0;0;5;76;31;43;3;51;61;289;512;24;95;10146
375;375;cisco raw;77;15;3;4;5;0;0;15;0;395;42;624;22;98;16;23;24;2;6;2;0;0;0;0;95;29;3;134;19;1201;2797;80;3;26367
376;376;florida pompano cooked;186;107;4;29;13;0;0;208;0;563;50;554;25;6;55;6;1;33;8;2;0;0;0;0;378;87;6;273;23;3001;5597;89;6;69911
377;377;snapper raw;218;29;6;5;1;0;0;447;0;807;1;1676;10;1;28;60;49;6;16;9;35;54;21;98;698;55;4;698;72;4316;9091;65;8;12132
378;378;fish sandwich;565;274;43;57;138;587;78;226;0;770;13;1066;2;0;5;0;0;3;47;8;2;4;0;0;0;814;2;33;55;6;2552;4532;1;1093
379;379;haddock raw;143;9;2;1;3;0;0;315;0;1042;4;1609;98;10;5;12;1;65;8;5;0;25;9;79;212;34;3;405;51;4381;552;25;6;53952
380;380;ocean perch raw;51;1;2;3;2;0;0;98;0;333;2;504;87;64;74;21;60;6;2;78;0;80;5;51;179;43;1;147;45;1587;1197;29;2;28835
381;381;cuttlefish cooked;45;4;80;61;61;5;0;92;0;634;2;173;50;70;46;57;5;6;3;15;24;0;0;0;509;3;31;17;56;1641;1803;37;1;66521
382;382;cod cooked;189;15;3;2;5;0;0;411;0;990;1;1367;77;2;24;71;1;45;3;5;18;97;15;28;252;10;9;756;16;2484;4392;90;1;70534
383;383;seatrout raw;248;86;24;21;17;0;0;398;0;1975;1;1859;56;1;85;83;4;57;18;1;0;0;0;0;405;82;6;738;7;595;8116;29;11;89528
384;384;flounder raw;114;31;7;9;6;0;0;202;0;734;5;1379;36;53;48;72;91;17;3;2;0;59;1;74;342;38;3;293;74;4108;2608;14;5;57837
385;385;spot cooked;79;31;9;9;7;0;0;119;0;385;22;346;51;51;36;93;1;43;4;2;0;0;0;0;9;25;2;27;98;119;318;29;3;24239
386;386;walleye pike cooked;148;19;4;5;7;0;0;304;0;1364;69;911;85;4;32;47;2;35;11;2;0;0;0;0;1748;3;21;471;13;3336;6188;73;1;209213
387;387;perch raw;55;6;1;81;2;0;0;116;0;540;37;475;52;30;41;34;1;9;5;91;1;84;1;92;48;77;5;18;4;120;1614;31;7;61715
388;388;pumpkin seed sunfish raw;43;3;51;16;1;0;0;93;0;322;60;382;96;31;87;70;64;6;4;24;5;0;0;0;384;1;6;144;3;864;168;78;7;49154
389;389;salt mackerel;415;341;97;113;84;0;0;252;0;1292;61;585;31;50;61;65;3;45;0;6;0;30;32;43;898;1;19;816;0;3454;7072;82;15;151025
390;390;mackerel cooked;231;157;37;62;38;0;0;21;0;660;64;469;65;1;14;97;4;6;9;4;4;0;0;0;132;86;14;854;8;2446;3529;38;8;51733
391;391;tilapia cooked;111;23;8;8;5;0;0;228;0;496;11;623;0;21;6;37;72;41;6;1;0;13;7;53;122;49;6;296;83;1775;3306;34;4;379
392;392;drum raw;236;98;22;43;23;0;0;347;0;1267;1;1531;1;1;70;30;3;47;15;6;2;0;0;0;1188;5;18;594;14;3564;5445;71;13;1672
393;393;atlantic croaker fried;192;11;3;46;25;66;0;158;3;731;3;52;4;6;44;32;1;37;6;2;0;0;0;0;278;96;7;365;79;1888;2958;38;5;62209
394;394;pumpkin seed sunfish cooked;42;3;25;83;1;0;0;92;0;318;46;273;87;1;38;62;28;5;3;66;4;0;0;0;381;1;6;141;3;855;1661;25;7;48674
395;395;wolffish raw;294;73;11;26;26;0;0;536;0;1408;3;2445;3;6;62;74;2;65;17;12;0;0;0;0;184;28;3;918;33;612;918;1;24;799
396;396;bluefin tuna cooked;276;94;24;31;28;0;0;449;0;735;20;886;11;4;34;62;5;158;21;8;0;0;0;0;15;2;2;96;28;489;4845;36;12;724
397;397;scup cooked;68;18;0;0;0;0;0;121;0;335;61;342;93;4;51;37;44;25;4;2;0;0;0;0;255;78;3;145;34;1185;184;15;3;39718
398;398;herring cooked;290;166;37;68;39;0;0;329;0;1101;2;917;76;2;67;60;4;59;11;5;1;0;2;74;1058;2;2;586;82;4333;5992;66;18;158304
399;399;bluefish raw;186;64;14;27;16;0;0;301;0;885;28;1063;2;33;51;32;1;89;12;6;0;0;0;0;105;42;7;495;57;3405;558;83;12;479
400;400;sheepshead cooked;234;3;7;7;7;0;0;484;0;1190;1;1284;69;61;58;62;89;33;16;7;0;0;0;0;688;2;12;651;85;651;9523;65;12;12148
401;401;bass cooked;91;29;6;11;8;0;0;15;0;539;78;426;73;81;85;2;9;9;5;23;13;0;0;0;639;47;12;236;7;1587;2827;26;5;84379
402;402;pout cooked;279;32;11;12;1;0;0;584;0;1836;2;2085;62;3;77;17;2;7;5;8;0;0;0;0;356;1;1;466;22;7014;140560;1;36;98207
403;403;chinook salmon raw;709;413;123;174;111;0;0;789;0;1980;2;2837;5;2;1;77;4;333;3;16;158;0;48;0;103;2;1;3762;34;114440;156020;1;17;2405
404;404;rockfish raw;172;26;7;7;8;0;0;351;0;955;1;151;7;39;45;92;4;46;6;4;0;27;7;0;267;21;6;516;64;3916;7373;1;7;65002
405;405;tilefish raw;371;89;17;22;23;0;0;676;0;1930;2;3046;57;5;42;57;6;112;29;1;0;0;0;0;1004;2;1;1081;8;7218;167140;1;14;177901
406;406;scup raw;174;45;11;9;17;0;0;313;0;863;82;1251;37;2;20;14;2;68;12;5;0;77;8;1;664;8;9;382;86;3071;4764;90;8;103111
407;407;sablefish cooked;755;593;124;312;79;0;0;519;0;1903;2;1898;3;4;85;46;3;155;26;1;0;0;0;0;1359;13;5;2144;95;6493;138620;1;12;2524
408;408;tuna salad;383;19;32;59;85;193;0;329;0;267;8;1295;4;28;59;49;1;137;5;2;45;0;0;0;349;3;21;39;82;3649;3649;1;11;112727
409;409;coho salmon cooked;255;118;28;52;28;0;0;347;0;901;60;958;63;1;64;86;2;106;18;8;21;0;0;0;172;1;6;486;56;4748;6578;81;7;66478
410;410;roe raw;20;9;2;2;4;2;0;31;0;524;52;95;28;25;68;4;1;3;1;72;22;20;1;18;31;62;85;28;2;563;309;59;1;9553
411;411;sea bass raw;125;26;7;5;1;0;0;238;0;529;84;101;1;1;79;64;2;21;1;5;0;71;11;91;129;79;4;529;90;2503;3302;82;5;39739
412;412;pink salmon cooked;349;12;22;37;22;0;0;56;0;1254;2;1611;29;55;2;43;12;3;219;28;16;0;41;11;66;182;2;1;73;3;7136;100090;89;69873
413;413;sockeye salmon cooked;493;173;3;58;41;0;0;821;0;1891;3;2087;87;2;5;35;40;8;314;43;26;0;16;31;89;341;2;16;1116;96;9455;135160;1;102315
414;414;whitefish raw;265;116;18;4;43;0;0;378;0;1188;1;1441;92;3;89;95;2;59;15;6;0;95;4;61;515;1;7;653;1;5346;6277;59;2;101603
415;415;greenland halibut cooked;760;564;99;342;56;0;0;586;0;1876;3;1968;93;2;70;4;3;61;9;15;0;0;0;0;127;1;27;1049;75;6678;109390;1;16;130404
416;416;northern pike cooked;350;27;5;6;8;0;0;765;0;1550;2;2262;95;2;98;88;2;87;27;4;118;0;0;0;2263;2;22;124;1;8742;102610;24;27;319506
417;417;salmon raw;824;531;121;149;154;0;0;809;0;2178;2;257;0;8;1;21;6;343;61;25;154;0;141;59;356;2;13;1069;29;9504;143750;14;14;1863
418;418;turbot cooked;388;12;0;0;0;0;0;654;0;1972;6;224;20;2;40;26;3;85;21;8;54;0;0;0;731;1;15;2067;64;5247;9699;1;9;157453
419;419;surimi;28;3;59;43;1;19;0;43;0;85;42;216;84;72;6;35;78;62;55;64;0;0;2;3;25;7;57;122;43;798;317;47;26;9072
420;420;chinook salmon cooked;711;412;99;177;82;0;0;792;0;2618;2;202;5;1;1;65;5;309;27;14;126;0;0;0;862;2;28;3758;74;114270;155540;1;17;2225
421;421;mullet cooked;140;45;13;13;9;0;0;231;0;586;1;656;53;22;34;84;90;59;8;5;11;0;0;0;288;1;13;307;48;2269;4259;27;8;58866
422;422;chum salmon raw;3;1;80;35;37;0;0;6;0;21;29;21;80;16;97;65;60;2;43;36;0;0;93;0;3;91;38;6;55;79;12;20;62;1025
423;423;butterfish raw;47;26;11;11;2;0;0;55;0;208;72;237;31;73;40;48;77;14;2;30;0;0;0;0;7;65;2;8;91;768;120;67;2;15332
424;424;sea bass cooked;125;26;7;5;1;0;0;239;0;535;58;729;53;1;48;46;2;19;9;5;0;0;0;0;131;46;4;535;56;2505;3313;23;5;40067
425;425;greenland halibut raw;759;565;99;342;56;0;0;586;0;1877;3;2867;9;2;69;5;3;61;1;17;0;1;3;91;122;1;27;1061;45;6691;109340;1;16;13006
426;426;halibut raw;371;54;12;19;12;0;0;757;0;1999;3;3278;72;2;79;15;1;266;14;22;0;31;25;0;286;80;7;938;20;9629;177480;2;15;110481
427;427;sturgeon cooked;184;7;16;34;12;0;0;282;0;1047;19;951;4;1;72;87;1;137;12;3;0;73;9;39;231;54;12;612;38;3686;495;44;7;599
428;428;fish fillet fried;211;112;26;23;57;154;0;133;5;309;5;487;95;43;50;54;89;19;2;66;0;0;0;0;164;3;19;218;2;1556;2912;35;4;58716
429;429;rainbow trout raw;111;49;11;16;12;0;0;158;0;466;22;583;44;32;56;57;91;44;13;3;23;56;18;94;198;96;2;198;8;1785;2978;67;4;43047
430;430;pout raw;278;32;11;12;1;0;0;586;0;1830;2;2864;32;3;22;21;2;74;5;8;0;0;0;0;352;1;1;458;3;704;140800;1;36;98078
431;431;rainbow smelt cooked;35;9;2;2;3;0;0;64;0;255;47;206;5;72;21;89;83;5;2;41;0;0;0;0;218;10;3;108;3;835;1053;62;6;29428
432;432;monkfish raw;22;4;79;74;2;0;0;41;0;71;59;236;5;92;82;21;81;6;25;77;3;0;0;0;23;41;59;59;57;566;1132;90;1;721
433;433;trout raw;117;52;9;26;12;0;0;164;0;458;51;564;100;3;41;27;3;36;15;2;4;32;2;3;34;1;12;174;7;1936;2852;95;5;57297
434;434;shark raw;37;13;3;5;3;0;0;59;0;144;3;208;12;9;79;85;17;8;2;1;0;46;3;7;96;10;2;139;88;594;453;67;1;17064
435;435;burbot raw;104;9;2;2;3;0;0;224;0;696;1;919;81;4;24;48;2;19;2;3;0;0;0;0;58;2;1;371;8;232;4686;43;9;82309
436;436;dolphinfish cooked;173;14;4;2;3;0;0;377;0;1495;2;1132;46;92;96;86;1;118;14;7;0;0;0;0;302;52;23;604;18;291;8475;57;9;71625
437;437;crayfish cooked;25;4;89;22;1;0;0;5;0;388;58;229;94;45;56;76;51;5;1;58;1;0;0;0;144;2;3;93;72;682;674;47;4;20222
438;438;dolphinfish raw;173;14;4;2;3;0;0;377;0;1489;2;1582;1;50;5;40;1;124;15;8;0;0;0;0;306;89;23;612;84;2917;8486;6;9;721
439;439;perch cooked;54;5;1;29;2;0;0;114;0;529;43;337;19;6;99;20;88;9;4;70;8;0;0;0;469;85;5;175;4;1182;1582;80;7;60112
440;440;cusk raw;106;8;2;1;3;0;0;232;0;500;86;931;38;33;38;37;2;33;3;5;0;0;0;0;122;61;1;378;32;2489;4782;10;5;37228
441;441;bluefin tuna raw;41;14;4;5;4;0;0;66;0;108;13;193;2;37;41;8;42;24;3;1;0;77;3;0;23;38;3;142;68;719;713;70;2;108
442;442;milkfish cooked;54;24;0;0;0;0;0;74;0;190;76;177;27;69;80;61;58;23;2;1;0;0;0;0;184;50;1;108;3;589;1058;65;3;28341
443;443;carp raw;277;122;24;51;31;0;0;389;0;1439;1;1664;42;3;94;87;1;36;16;4;35;42;14;16;894;1;27;632;65;9047;7259;37;32;146793
444;444;sturgeon raw;30;11;3;5;2;0;0;46;0;170;7;217;16;58;39;39;82;23;2;13;0;8;1;30;37;10;2;99;35;597;804;77;1;9612
445;445;orange roughy raw;22;2;57;51;86;0;0;46;0;170;63;214;82;86;73;78;5;4;82;38;0;0;3;63;25;15;3;48;91;303;473;42;39;7672
446;446;catfish fried;199;116;29;49;29;7;0;157;6;618;2;512;0;40;15;54;1;2;6;2;0;0;0;0;383;10;12;235;50;1879;2958;98;7;744
447;447;cuttlefish raw;22;2;2;88;69;2;0;46;0;317;1;228;48;25;93;10;3;3;1;79;15;0;0;0;255;2;17;85;92;1095;1002;83;5;33734
448;448;bass raw;90;29;6;11;8;0;0;149;0;537;55;598;4;91;46;3;46;1;6;52;16;0;0;0;632;93;12;237;7;158;2812;57;5;83837
449;449;flounder cooked;109;3;7;8;6;0;0;194;0;711;5;103;47;67;94;14;18;2;16;3;1;0;5;1;100;318;99;3;279;77;3924;2502;49;22622
450;450;milkfish raw;42;19;5;7;5;0;0;58;0;147;98;201;99;91;90;12;27;18;2;1;0;0;0;0;144;21;57;85;88;458;826;42;2;22203
451;451;eel raw;375;238;48;147;19;0;0;376;0;2570;1;1393;21;3;49;61;2;71;5;1;37;10;82;0;408;69;1;408;38;4406;5549;11;33;1090
452;452;catfish raw;189;94;21;41;18;0;0;242;0;875;2;1257;0;22;83;3;1;33;11;2;0;84;13;22;127;3;4;302;73;3244;4802;56;8;467
453;453;fish sticks;78;45;1;9;22;61;5;31;4;78;1;139;55;6;37;39;3;82;4;0;38;0;0;19;89;45;3;2;7;0;535;518;72;14563
454;454;coho salmon raw;254;122;29;53;3;0;0;338;0;811;54;112;12;1;76;95;2;108;18;1;17;0;0;0;191;22;5;493;23;4643;7155;28;7;67308
455;455;monkfish cooked;27;6;0;0;0;0;0;53;0;91;4;222;6;14;11;24;45;7;10;39;3;0;0;0;28;33;1;76;82;724;1452;36;1;9165
456;456;yellowtail cooked;546;196;0;0;0;0;0;866;0;2073;1;1966;45;5;85;34;1;255;2;5;85;0;0;0;847;2;18;111;95;5869;157100;1;2;201282
457;457;yellowfin tuna cooked;37;2;54;95;38;0;0;82;0;133;11;195;98;65;19;59;93;62;21;3;0;9;42;23;11;1;3;119;14;942;1491;3;1;9861
458;458;ling cooked;168;12;0;0;0;0;0;368;0;770;3;1116;25;2;9;60;3;42;6;5;0;0;0;0;664;2;13;1223;35;3835;7339;79;15;105731
459;459;eel cooked;67;42;9;26;3;0;0;67;0;456;69;168;3;8;74;58;66;13;67;31;5;0;0;0;74;75;2;74;58;784;988;10;6;193
460;460;sablefish raw;753;591;124;311;79;0;0;518;0;1891;2;2741;4;4;94;100;3;154;29;12;0;0;0;0;1351;37;49;2123;77;6485;138190;1;12;2513
461;461;salmon nuggets;60;33;4;13;9;4;0;36;0;74;5;171;0;18;76;86;59;13;1;46;0;0;0;0;23;39;4;57;60;498;467;0;1;136
462;462;yellowtail raw;546;196;48;74;53;0;0;865;0;2057;1;2787;1;5;80;72;1;254;22;6;105;0;0;71;86;2;18;1122;2;5872;157080;1;19;2045
463;463;butterfish cooked;47;26;0;0;0;0;0;55;0;208;42;167;29;55;92;57;16;14;2;41;0;0;0;0;7;28;2;8;95;77;1203;20;2;1535
464;464;caviar;42;29;6;7;12;6;0;39;0;941;2;76;54;37;38;83;3;51;6;5;0;0;3;65;44;86;19;48;68;57;29;98;2;53325
465;465;pollock raw;355;38;5;4;19;0;0;75;0;2741;3;3018;68;2;68;62;7;126;14;11;0;12;9;14;2316;2;18;2586;81;8531;137420;1;18;312275
466;466;catfish cooked;206;103;23;45;19;0;0;264;0;944;2;1067;66;45;44;66;21;1;36;12;3;0;35;14;10;129;98;4;329;11;3532;5234;30;37141
467;467;whiting raw;83;12;2;3;4;0;0;168;0;616;16;738;92;66;57;70;59;12;2;1;0;89;3;86;442;85;3;193;12;2042;2291;49;8;62592
468;468;pink salmon raw;404;14;26;43;26;0;0;652;0;1463;2;2402;1;3;44;30;3;254;33;19;0;35;13;25;223;2;12;859;57;830;116390;35;12;1028
469;469;yellowfin tuna raw;31;1;73;8;26;0;0;69;0;110;49;21;48;0;84;63;35;52;12;3;0;17;63;90;11;14;2;99;62;787;1248;96;1;8322
470;470;mackerel raw;230;156;36;61;38;0;0;208;0;784;1;712;19;2;7;47;3;102;1;4;4;30;17;25;134;27;18;851;15;243;3517;67;7;52063
471;471;turbot raw;388;12;31;25;36;0;0;655;0;1958;6;314;1;3;94;90;3;9;23;9;69;0;0;0;734;2;15;2081;60;5263;971;1;9;159322
472;472;cusk cooked;106;8;0;0;0;0;0;231;0;504;47;662;16;97;15;7;2;31;3;4;0;0;0;0;124;77;1;38;48;2489;4779;12;5;37306
473;473;atlantic croaker raw;82;25;9;9;4;0;0;14;0;482;14;616;39;79;28;66;38;33;6;2;0;5;1;68;119;65;3;316;17;1659;2726;53;3;28709
474;474;sucker cooked;148;37;7;11;13;0;0;266;0;657;19;917;6;53;43;26;1;18;11;3;0;0;0;0;1116;3;21;471;1;3336;6039;0;12;144006
475;475;spot raw;79;31;9;9;7;0;0;118;0;384;22;486;5;1;63;42;1;45;5;3;0;0;0;0;9;14;2;269;95;119;3174;24;3;24113
476;476;drum cooked;236;97;22;43;23;0;0;346;0;1263;1;1092;99;1;58;19;3;44;13;5;15;0;0;0;1186;5;18;585;14;3557;5436;76;13;166292
477;477;crayfish raw;3;48;10;43;10;0;0;6;0;43;24;34;98;15;100;82;24;56;48;47;78;0;0;0;1;58;53;12;34;87;104;93;9;1788
478;478;tilefish cooked;441;141;26;4;37;0;0;735;0;1920;2;2107;22;4;67;10;6;105;26;9;0;0;0;0;78;2;9;99;64;708;153600;2;16;166521
479;479;bluefish cooked;186;64;14;27;16;0;0;301;0;889;45;733;2;12;66;19;1;85;11;5;0;0;0;0;105;49;7;491;15;3405;5581;84;12;479
480;480;grouper cooked;238;26;6;5;8;0;0;502;0;949;1;1482;1;2;23;83;35;8;18;7;0;0;0;0;424;63;23;747;75;2889;9595;88;1;976
481;481;sheepshead raw;257;57;14;17;12;0;0;481;0;1190;2;1856;22;82;19;67;73;36;18;7;0;0;0;0;50;50;11;762;83;7449;9615;56;9;10493
482;482;herring kippered;87;49;11;2;12;0;0;98;0;328;4;239;5;70;20;68;1;18;4;2;4;4;6;86;336;81;6;184;62;130;1788;53;5;49314
483;483;grouper raw;238;26;6;5;8;0;0;502;0;958;1;2052;1;2;77;45;13;8;19;8;0;0;0;0;699;27;23;803;42;4196;125100;59;12;1251
484;484;ocean perch cooked;48;9;2;3;2;0;0;93;0;315;2;371;11;31;71;95;44;18;6;2;21;0;42;5;69;17;73;1;135;75;150;113;4;10368
485;485;ling raw;168;12;2;2;4;0;0;367;0;772;3;1537;41;2;52;88;4;44;6;6;0;0;0;0;656;2;13;1216;26;3821;7315;69;15;104862
486;486;lingcod cooked;329;41;8;13;12;0;0;684;0;2023;2;2286;54;1;24;15;4;7;26;1;0;0;0;0;544;1;12;997;67;7792;169120;1;18;128139
487;487;florida pompano raw;184;106;39;29;13;0;0;207;0;560;81;797;91;6;38;8;1;34;8;2;0;98;2;41;246;11;7;302;12;2184;4267;25;8;5669
488;488;rockfish cooked;162;24;6;7;7;0;0;331;0;909;1;1113;12;6;81;68;55;3;43;6;4;0;4;7;0;253;46;5;492;13;3695;6958;1;35955
